,G_Ld,Q_Ld,1071019,1071005,1071006
2018/12/30 15:45,1.823333333,10.532813,7,3.79,50.4
2018/12/30 16:00,1.855,8.308582,7,3.4,51.6
2018/12/30 16:15,1.836666667,10.379187,7,2.98,55.7
2018/12/30 16:30,1.813333333,8.805111,7,2.68,57.5
2018/12/30 16:45,1.883333333,10.406396,7,2.69,58.6
2018/12/30 17:00,1.811666667,10.768764,7,2.53,56.6
2018/12/30 17:15,1.841666667,8.480138,7,2.22,59.1
2018/12/30 17:30,1.843333333,9.645242,7,2.05,61.7
2018/12/30 17:45,1.816666667,9.201526,7,1.91,61.5
2018/12/30 18:00,1.86,9.498871,7,1.82,60.9
2018/12/30 18:15,1.831666667,10.580952,7,1.61,62.5
2018/12/30 18:30,1.85,10.222212,7,1.43,65.4
2018/12/30 18:45,1.856666667,10.103609,7,1.35,64.4
2018/12/30 19:00,1.816666667,9.12548,7,1.39,62.7
2018/12/30 19:15,1.843333333,7.793355,7,1.36,57
2018/12/30 19:30,1.836666667,9.225944,7,1.16,58.2
2018/12/30 19:45,1.846666667,10.358397,7,1.12,57.4
2018/12/30 20:00,1.846666667,10.281095,7,1.14,57.8
2018/12/30 20:15,1.826666667,8.181677,7,1.23,55.5
2018/12/30 20:30,1.85,8.828274,7,1.24,54.9
2018/12/30 20:45,1.821666667,9.303106,7,1.31,54.3
2018/12/30 21:00,1.84,8.626509,7,1.37,50.9
2018/12/30 21:15,1.865,9.836681,7,1.44,51.1
2018/12/30 21:30,1.823333333,9.006319,7,1.4,48.5
2018/12/30 21:45,1.851666667,9.223781,7,1.36,50.1
2018/12/30 22:00,1.826666667,9.175712,7,1.34,52
2018/12/30 22:15,1.838333333,8.387837,7,1.19,55.5
2018/12/30 22:30,1.865,10.383164,7,1.09,57.1
2018/12/30 22:45,1.818333333,9.895006,7,0.88,59.4
2018/12/30 23:00,1.863333333,8.423906,7,0.72,60.8
2018/12/30 23:15,1.818333333,9.438314,7,0.45,62.1
2018/12/30 23:30,1.826666667,8.640462,7,0.36,60.5
2018/12/30 23:45,1.856666667,8.782368,7,0.29,59
2018/12/31 0:00,1.81,9.470825,7,0.29,57.4
2018/12/31 0:15,1.858333333,8.945831,7,0.43,55.5
2018/12/31 0:30,1.836666667,9.149061,7,0.41,56.2
2018/12/31 0:45,1.823333333,8.777344,7,0.27,55.6
2018/12/31 1:00,1.848333333,8.588207,7,0.17,55.1
2018/12/31 1:15,1.825,9.243735,7,0.13,56.1
2018/12/31 1:30,1.833333333,9.285943,7,-0.03,56.5
2018/12/31 1:45,1.88,9.207526,7,-0.19,56
2018/12/31 2:00,1.883333333,11.510105,7,-0.8,60
2018/12/31 2:15,1.891666667,11.006738,7,-0.56,58
2018/12/31 2:30,1.898333333,12.158028,7,-0.62,57.9
2018/12/31 2:45,1.886666667,14.13668,7,-0.57,58.5
2018/12/31 3:00,1.86,12.146098,7,-0.5,56.5
2018/12/31 3:15,1.905,11.961495,7,-0.87,59
2018/12/31 3:30,1.896666667,14.291004,7,-0.8,57.9
2018/12/31 3:45,1.856666667,12.435211,7,-0.71,57.7
2018/12/31 4:00,1.87,11.193783,7,-0.27,56
2018/12/31 4:15,1.861666667,13.247992,7,-0.12,54.7
2018/12/31 4:30,1.836666667,11.071133,7,-0.04,56.6
2018/12/31 4:45,1.828333333,9.643288,7,-0.09,57.5
2018/12/31 5:00,1.851666667,10.773997,7,-0.1,57.9
2018/12/31 5:15,1.845,11.661987,7,-0.08,57
2018/12/31 5:30,1.838333333,10.388605,7,-0.04,57.1
2018/12/31 5:45,1.868333333,11.574848,7,0.07,58.4
2018/12/31 6:00,1.835,11.1379,7,0.12,58.1
2018/12/31 6:15,1.836666667,10.225421,7,0.11,56.3
2018/12/31 6:30,1.833333333,9.89989,7,0.11,55.4
2018/12/31 6:45,1.815,10.256747,7,0.13,56.8
2018/12/31 7:00,1.855,10.48279,7,0.16,56.6
2018/12/31 7:15,1.843333333,12.037262,7,0.28,56.5
2018/12/31 7:30,1.828333333,10.944367,7,0.39,57.6
2018/12/31 7:45,1.835,8.756693,7,0.44,59.8
2018/12/31 8:00,1.843333333,10.648347,7,0.56,59.3
2018/12/31 8:15,2.003333333,16.268749,7,0.87,58.7
2018/12/31 8:30,1.876666667,13.904636,7,1.09,57.3
2018/12/31 8:45,1.945,11.561313,7,1.36,54.3
2018/12/31 9:00,2,16.15796,7,1.64,55.1
2018/12/31 9:15,2.048333333,17.834593,7,1.9,55.8
2018/12/31 9:30,2.046666667,18.162775,7,1.98,54.4
2018/12/31 9:45,2.023333333,15.753592,7,1.98,54
2018/12/31 10:00,2.063333333,15.460433,7,2.09,53.9
2018/12/31 10:15,2.031666667,16.243703,7,2.28,52
2018/12/31 10:30,2.058333333,16.284586,7,2.46,50.1
2018/12/31 10:45,2.046666667,15.935265,7,2.66,50.5
2018/12/31 11:00,2.065,16.250889,7,2.87,49
2018/12/31 11:15,2.013333333,15.170064,7,3.13,49.7
2018/12/31 11:30,2.058333333,14.647512,7,3.3,49.6
2018/12/31 11:45,2.018333333,14.785301,7,3.26,46.2
2018/12/31 12:00,2.035,14.396282,7,3.52,48.5
2018/12/31 12:15,2.04,13.833893,7,3.49,48.5
2018/12/31 12:30,2.003333333,13.417525,7,3.51,47.6
2018/12/31 12:45,2.036666667,12.95874,7,3.82,48.4
2018/12/31 13:00,2.028333333,15.962334,7,4.12,46.1
2018/12/31 13:15,2.065,14.954276,7,4.07,46
2018/12/31 13:30,2.065,15.732244,7,4.32,45.4
2018/12/31 13:45,2.086666667,17.818965,7,4.06,45.4
2018/12/31 14:00,2.076666667,18.602863,7,3.88,46.8
2018/12/31 14:15,2.073333333,19.093741,7,3.95,49.8
2018/12/31 14:30,2.065,19.622084,7,3.92,51.6
2018/12/31 14:45,2.086666667,19.565922,7,3.8,51.5
2018/12/31 15:00,2.073333333,18.746582,7,3.92,51.2
2018/12/31 15:15,2.06,18.022404,7,3.89,50.1
2018/12/31 15:30,2.083333333,18.139333,7,3.83,50.3
2018/12/31 15:45,2.068333333,18.441632,7,3.71,50.6
2018/12/31 16:00,2.096666667,19.308623,7,3.56,53.2
2018/12/31 16:15,2.055,19.957174,7,3.21,54
2018/12/31 16:30,2.088333333,19.319297,7,2.95,55
2018/12/31 16:45,2.056666667,18.165426,7,2.68,55.3
2018/12/31 17:00,2.085,18.502957,7,2.57,57.2
2018/12/31 17:15,2.085,19.026626,7,2.35,57.9
2018/12/31 17:30,2.076666667,19.211368,7,2.26,59.1
2018/12/31 17:45,2.071666667,19.078393,7,2.01,61.6
2018/12/31 18:00,2.071666667,19.078393,7,1.78,63.2
2018/12/31 18:15,2.058333333,18.697118,7,1.67,65.1
2018/12/31 18:30,2.066666667,18.253751,7,1.49,65.6
2018/12/31 18:45,2.066666667,18.16724,7,1.31,66.5
2018/12/31 19:00,2.053333333,18.050032,7,1.52,67.1
2018/12/31 19:15,2.088333333,18.532538,7,1.47,68.2
2018/12/31 19:30,2.068333333,19.047695,7,1.33,68.3
2018/12/31 19:45,2.071666667,19.078393,7,1.41,69.4
2018/12/31 20:00,2.078333333,19.139787,7,1.5,70.7
2018/12/31 20:15,2.103333333,19.017835,7,1.5,70.6
2018/12/31 20:30,2.081666667,18.996208,7,1.69,71.5
2018/12/31 20:45,2.113333333,19.196717,7,1.69,72.7
2018/12/31 21:00,2.108333333,19.416063,7,1.6,73.6
2018/12/31 21:15,2.116666667,19.847221,7,1.62,73.4
2018/12/31 21:30,2.135,20.823466,7,1.38,72.8
2018/12/31 21:45,2.115,20.982534,7,1.3,73.1
2018/12/31 22:00,2.125,20.903837,7,1.16,72.9
2018/12/31 22:15,2.086666667,19.915314,7,1.12,73.3
2018/12/31 22:30,2.125,19.035835,7,1.18,73.3
2018/12/31 22:45,2.123333333,19.731967,7,1.35,74.4
2018/12/31 23:00,2.133333333,20.807211,7,1.5,74.9
2018/12/31 23:15,2.111666667,20.949465,7,1.42,74.2
2018/12/31 23:30,2.101666667,20.586329,7,1.24,75.1
2018/12/31 23:45,2.116666667,19.404203,7,1.44,74.9
2019/1/1 0:00,1.933333333,10.116167,7,2.08,61.8
2019/1/1 0:15,1.888333333,10.592115,7,2.01,61.7
2019/1/1 0:30,1.92,8.438976,7,1.88,62.4
2019/1/1 0:45,1.898333333,9.853565,7,1.85,63.6
2019/1/1 1:00,1.89,9.493848,7,1.73,63.3
2019/1/1 1:15,1.92,9.564173,7,1.86,63.7
2019/1/1 1:30,1.89,9.81031,7,1.93,62.9
2019/1/1 1:45,1.923333333,10.144352,7,1.8,62.5
2019/1/1 2:00,1.888333333,9.090248,7,1.45,63.8
2019/1/1 2:15,1.888333333,8.536928,7,1.4,63.6
2019/1/1 2:30,1.908333333,9.02676,7,1.4,62.1
2019/1/1 2:45,1.885,9.074202,7,1.44,62.4
2019/1/1 3:00,1.908333333,9.825589,7,1.8,60.7
2019/1/1 3:15,1.896666667,9.130364,7,1.97,60.6
2019/1/1 3:30,1.908333333,8.946877,7,2.13,60.1
2019/1/1 3:45,1.9,9.782682,7,2.14,60.1
2019/1/1 4:00,1.881666667,8.900622,7,2.16,61.3
2019/1/1 4:15,1.923333333,9.097713,7,2.13,61.4
2019/1/1 4:30,1.88,10.230584,7,2.3,61.3
2019/1/1 4:45,1.913333333,8.569858,7,2.32,60.6
2019/1/1 5:00,1.913333333,10.171701,7,2.35,59.4
2019/1/1 5:15,1.873333333,9.880634,7,1.65,58.9
2019/1/1 5:30,1.911666667,8.482371,7,1.43,59.2
2019/1/1 5:45,1.888333333,10.038795,7,1.21,60.9
2019/1/1 6:00,1.878333333,9.042109,7,2.06,62.4
2019/1/1 6:15,1.911666667,8.562393,7,2.61,61.5
2019/1/1 6:30,1.88,9.522313,7,2.55,62.5
2019/1/1 6:45,1.913333333,9.851332,7,2.45,62
2019/1/1 7:00,1.91,10.233933,7,2.62,61.1
2019/1/1 7:15,1.891666667,9.739776,7,2.79,60.3
2019/1/1 7:30,1.9,9.305478,7,2.82,59.5
2019/1/1 7:45,1.881666667,8.349256,7,3.02,60.9
2019/1/1 8:00,1.913333333,9.290687,7,3.02,57.8
2019/1/1 8:15,1.878333333,9.592498,7,2.85,55.4
2019/1/1 8:30,1.926666667,9.758682,7,3.12,57
2019/1/1 8:45,1.91,11.513174,7,3.27,54.6
2019/1/1 9:00,1.881666667,8.900622,7,3.65,56.2
2019/1/1 9:15,1.933333333,9.468732,7,4.1,56.4
2019/1/1 9:30,1.88,10.466674,7,4.51,55.2
2019/1/1 9:45,1.906666667,9.497755,7,4.85,56.4
2019/1/1 10:00,1.91,10.473791,7,4.75,57.8
2019/1/1 10:15,1.915,11.062342,7,4.48,60.2
2019/1/1 10:30,1.903333333,10.915274,7,4.67,61.4
2019/1/1 10:45,1.886666667,9.240176,7,4.57,61.8
2019/1/1 11:00,1.91,10.15398,7,4.76,61.2
2019/1/1 11:15,1.891666667,10.373257,7,4.98,57.9
2019/1/1 11:30,1.911666667,10.642975,7,5.15,54.9
2019/1/1 11:45,1.911666667,11.443198,7,5.29,56.3
2019/1/1 12:00,1.891666667,9.581405,7,5.62,54.8
2019/1/1 12:15,1.911666667,10.642975,7,5.93,56.3
2019/1/1 12:30,1.878333333,10.142887,7,5.73,58.4
2019/1/1 12:45,1.915,9.859914,7,5.54,59.6
2019/1/1 13:00,1.893333333,11.174946,7,5.42,59.7
2019/1/1 13:15,1.92,10.287514,7,5.54,60
2019/1/1 13:30,1.908333333,11.822659,7,5.61,59.2
2019/1/1 13:45,1.876666667,9.426872,7,5.7,58.8
2019/1/1 14:00,1.926666667,9.597382,7,5.54,54.9
2019/1/1 14:15,1.886666667,11.530477,7,4.93,57.2
2019/1/1 14:30,1.913333333,10.411977,7,4.47,60
2019/1/1 14:45,1.911666667,11.203131,7,4.18,60.7
2019/1/1 15:00,1.883333333,10.406396,7,4.04,61.8
2019/1/1 15:15,1.913333333,10.331885,7,3.81,62.9
2019/1/1 15:30,1.871666667,10.106888,7,3.65,63.7
2019/1/1 15:45,1.881666667,9.215688,7,3.46,65
2019/1/1 16:00,1.906666667,10.774764,7,3.32,65.9
2019/1/1 16:15,1.875,10.36035,7,3.06,67.3
2019/1/1 16:30,1.926666667,10.403884,7,2.9,68.9
2019/1/1 16:45,1.871666667,10.498628,7,2.77,70.1
2019/1/1 17:00,1.896666667,9.765519,7,2.6,70.9
2019/1/1 17:15,1.885,9.626544,7,2.41,72
2019/1/1 17:30,1.878333333,9.435244,7,2.42,72.2
2019/1/1 17:45,1.886666667,9.398128,7,2.29,72.3
2019/1/1 18:00,1.883333333,8.829669,7,2.26,72.5
2019/1/1 18:15,1.92,10.608998,7,2.19,72.8
2019/1/1 18:30,1.871666667,10.106888,7,1.96,73.8
2019/1/1 18:45,1.91,9.914122,7,1.79,74.8
2019/1/1 19:00,1.873333333,10.03747,7,1.56,75.4
2019/1/1 19:15,1.881666667,7.955423,7,1.41,76.2
2019/1/1 19:30,1.918333333,10.037679,7,1.28,76.4
2019/1/1 19:45,1.873333333,10.507976,7,1.11,77.3
2019/1/1 20:00,1.908333333,9.02676,7,1.22,77.8
2019/1/1 20:15,1.878333333,9.828379,7,1.3,76.8
2019/1/1 20:30,1.868333333,8.759345,7,1.22,75.7
2019/1/1 20:45,1.913333333,9.210595,7,0.79,76.5
2019/1/1 21:00,1.88,10.466674,7,0.55,77.2
2019/1/1 21:15,1.89,9.256502,7,0.53,77.8
2019/1/1 21:30,1.888333333,9.327385,7,0.41,77.9
2019/1/1 21:45,1.863333333,8.9699,7,0.35,77.5
2019/1/1 22:00,1.895,8.487743,7,0.38,76.9
2019/1/1 22:15,1.885,8.679671,7,0.54,76.4
2019/1/1 22:30,1.906666667,11.173829,7,0.62,75.8
2019/1/1 22:45,1.881666667,10.082121,7,0.45,76.8
2019/1/1 23:00,1.875,7.927238,7,0.34,77
2019/1/1 23:15,1.891666667,8.868739,7,0.25,77.7
2019/1/1 23:30,1.87,9.236828,7,0.25,77.4
2019/1/1 23:45,1.916666667,10.269653,7,0.27,77.9
2019/1/2 0:00,1.868333333,10.010679,7,0.3,77.4
2019/1/2 0:15,1.888333333,8.062655,7,0.27,75.5
2019/1/2 0:30,1.881666667,9.373221,7,-0.23,76.7
2019/1/2 0:45,1.858333333,9.49036,7,-0.21,76.7
2019/1/2 1:00,1.903333333,10.676253,7,-0.03,76.2
2019/1/2 1:15,1.883333333,12.140795,7,0.59,71.6
2019/1/2 1:30,1.89,10.759694,7,0.91,70.2
2019/1/2 1:45,1.885,10.73123,7,0.61,73.3
2019/1/2 2:00,1.868333333,10.47993,7,0.49,75.9
2019/1/2 2:15,1.888333333,10.275932,7,0.59,74
2019/1/2 2:30,1.865,9.91475,7,0.79,68.5
2019/1/2 2:45,1.885,10.652324,7,0.6,68.7
2019/1/2 3:00,1.881666667,11.106086,7,0.57,69.3
2019/1/2 3:15,1.883333333,11.194759,7,0.86,67.1
2019/1/2 3:30,1.91,11.832985,7,0.73,67.2
2019/1/2 3:45,1.866666667,10.704997,7,0.77,67.3
2019/1/2 4:00,1.886666667,10.187887,7,0.96,66.5
2019/1/2 4:15,1.873333333,10.900065,7,0.89,66.4
2019/1/2 4:30,1.87,10.01961,7,0.69,66.9
2019/1/2 4:45,1.92,12.537907,7,0.5,68.1
2019/1/2 5:00,1.853333333,11.249177,7,0.62,68.2
2019/1/2 5:15,1.883333333,8.829669,7,0.34,70.4
2019/1/2 5:30,1.88,11.332339,7,-0.15,73.7
2019/1/2 5:45,1.856666667,9.948169,7,-0.2,73.1
2019/1/2 6:00,1.901666667,10.428093,7,-0.16,71.5
2019/1/2 6:15,1.88,11.80452,7,-0.09,69.3
2019/1/2 6:30,1.885,11.441385,7,-0.29,70.5
2019/1/2 6:45,1.88,9.8371,7,0.04,69
2019/1/2 7:00,1.855,9.628637,7,0.02,69.2
2019/1/2 7:15,1.883333333,10.091051,7,0.15,68.5
2019/1/2 7:30,1.883333333,11.273596,7,0.09,67.9
2019/1/2 7:45,1.9,11.9301,7,0.12,68
2019/1/2 8:00,1.886666667,11.214573,7,0.68,66.1
2019/1/2 8:15,1.873333333,9.488546,7,1.13,64.6
2019/1/2 8:30,1.893333333,11.41271,7,1.4,63.8
2019/1/2 8:45,1.858333333,11.046156,7,1.62,63.9
2019/1/2 9:00,1.896666667,10.003703,7,2.07,62.8
2019/1/2 9:15,1.915,11.302828,7,2.52,62.1
2019/1/2 9:30,1.86,9.421012,7,3.02,61.2
2019/1/2 9:45,1.908333333,8.627346,7,3.38,58.4
2019/1/2 10:00,1.878333333,9.907006,7,3.55,57.7
2019/1/2 10:15,1.88,9.128829,7,3.81,56.7
2019/1/2 10:30,1.916666667,10.189422,7,3.85,58.1
2019/1/2 10:45,1.89,11.234387,7,4.31,58.5
2019/1/2 11:00,1.901666667,9.234037,7,4.97,52.5
2019/1/2 11:15,1.895,9.915588,7,5.06,52.3
2019/1/2 11:30,1.863333333,9.671893,7,5.19,50
2019/1/2 11:45,1.913333333,10.091609,7,5.18,48.2
2019/1/2 12:00,1.885,11.283572,7,5.13,50.6
2019/1/2 12:15,1.891666667,10.214887,7,5.39,50.7
2019/1/2 12:30,1.928333333,10.332164,7,5.31,49
2019/1/2 12:45,1.868333333,10.636347,7,4.73,52.1
2019/1/2 13:00,1.898333333,9.774101,7,4.35,51.9
2019/1/2 13:15,1.891666667,10.214887,7,4.19,52.5
2019/1/2 13:30,1.871666667,10.576975,7,4.52,52.7
2019/1/2 13:45,1.905,10.366629,7,4.99,49.3
2019/1/2 14:00,1.878333333,9.513871,7,4.91,48.6
2019/1/2 14:15,1.888333333,9.801659,7,4.13,49.2
2019/1/2 14:30,1.89,10.680579,7,3.92,50.5
2019/1/2 14:45,1.871666667,10.341932,7,3.37,52.3
2019/1/2 15:00,1.88,8.892738,7,3.18,53.2
2019/1/2 15:15,1.905,9.170479,7,3.23,53.5
2019/1/2 15:30,1.866666667,11.095691,7,3.17,53.3
2019/1/2 15:45,1.89,9.652079,7,3.02,53
2019/1/2 16:00,1.876666667,9.348315,7,2.99,52.6
2019/1/2 16:15,1.866666667,8.985947,7,3.02,51.2
2019/1/2 16:30,1.883333333,9.302687,7,2.84,52.4
2019/1/2 16:45,1.893333333,10.461651,7,2.83,53.6
2019/1/2 17:00,1.856666667,9.481848,7,2.78,54.6
2019/1/2 17:15,1.893333333,8.876553,7,2.72,55.1
2019/1/2 17:30,1.858333333,9.101411,7,2.8,54.9
2019/1/2 17:45,1.896666667,9.527336,7,2.62,55.5
2019/1/2 18:00,1.885,10.889042,7,2.3,58
2019/1/2 18:15,1.868333333,10.167096,7,2.17,59.5
2019/1/2 18:30,1.875,9.496988,7,2.03,62.6
2019/1/2 18:45,1.881666667,9.136922,7,2.05,57.2
2019/1/2 19:00,1.863333333,9.125899,7,1.98,57.5
2019/1/2 19:15,1.886666667,9.871983,7,2.1,56.2
2019/1/2 19:30,1.885,10.336699,7,2.32,57.2
2019/1/2 19:45,1.863333333,9.90589,7,2.38,57.3
2019/1/2 20:00,1.86,7.318802,7,2.73,55
2019/1/2 20:15,1.883333333,9.145015,7,2.67,54.4
2019/1/2 20:30,1.866666667,10.158027,7,2.51,53.7
2019/1/2 20:45,1.885,9.31092,7,2.42,51.8
2019/1/2 21:00,1.88,10.07319,7,2.47,53.5
2019/1/2 21:15,1.875,10.0464,7,2.66,52.4
2019/1/2 21:30,1.868333333,8.602928,7,2.64,53.8
2019/1/2 21:45,1.863333333,8.345907,7,2.35,53.4
2019/1/2 22:00,1.881666667,9.609521,7,2.17,54.9
2019/1/2 22:15,1.89,10.759694,7,2.13,53.1
2019/1/2 22:30,1.863333333,10.451884,7,2.17,53.8
2019/1/2 22:45,1.865,7.963028,7,2.19,54
2019/1/2 23:00,1.891666667,9.027109,7,2.17,55.1
2019/1/2 23:15,1.861666667,10.676323,7,2,56
2019/1/2 23:30,1.861666667,8.806018,7,1.91,59.3
2019/1/2 23:45,1.908333333,9.426174,7,1.58,62.4
2019/1/3 0:00,1.858333333,9.879309,7,1.47,63.1
2019/1/3 0:15,1.89,8.702694,7,1.69,61.3
2019/1/3 0:30,1.873333333,9.880634,7,1.83,58.7
2019/1/3 0:45,1.858333333,9.10141,7,2.05,54.2
2019/1/3 1:00,1.885,8.758577,7,2.21,54.3
2019/1/3 1:15,1.868333333,9.228595,7,2.1,52.9
2019/1/3 1:30,1.858333333,9.023621,7,2.05,52.6
2019/1/3 1:45,1.913333333,9.691148,7,2.26,52.5
2019/1/3 2:00,1.861666667,10.130818,7,2.33,52.1
2019/1/3 2:15,1.875,9.026063,7,2.29,51.8
2019/1/3 2:30,1.886666667,9.161201,7,2.25,51.1
2019/1/3 2:45,1.85,9.29292,7,1.64,52.7
2019/1/3 3:00,1.868333333,8.602928,7,0.75,59.6
2019/1/3 3:15,1.898333333,9.694636,7,0.22,65
2019/1/3 3:30,1.873333333,10.664812,7,0.28,64.7
2019/1/3 3:45,1.855,8.463883,7,0.28,64.5
2019/1/3 4:00,1.86,8.253118,7,0.53,63.8
2019/1/3 4:15,1.861666667,8.57223,7,0.6,62
2019/1/3 4:30,1.87,9.001993,7,0.61,61.8
2019/1/3 4:45,1.871666667,10.106888,7,0.56,62.2
2019/1/3 5:00,1.86,9.343152,7,0.38,64.2
2019/1/3 5:15,1.878333333,7.469568,7,0.29,65.3
2019/1/3 5:30,1.89,10.285002,7,0.48,64.8
2019/1/3 5:45,1.858333333,9.801519,7,0.83,63.9
2019/1/3 6:00,1.868333333,8.211885,7,0.84,65.1
2019/1/3 6:15,1.88,8.892738,7,0.82,67.5
2019/1/3 6:30,1.845,8.881646,7,0.94,67.8
2019/1/3 6:45,1.883333333,8.908506,7,1.02,68.2
2019/1/3 7:00,1.878333333,10.06426,7,0.92,70.1
2019/1/3 7:15,1.858333333,9.1792,7,0.74,73.3
2019/1/3 7:30,1.901666667,8.517603,7,0.67,75.2
2019/1/3 7:45,1.868333333,10.714555,7,0.61,73.5
2019/1/3 8:00,1.858333333,8.712461,7,0.71,72.4
2019/1/3 8:15,1.895,9.12234,7,0.97,71.4
2019/1/3 8:30,1.871666667,10.02854,7,1.11,70
2019/1/3 8:45,1.846666667,8.503161,7,1.06,68.6
2019/1/3 9:00,1.918333333,9.877076,7,1.33,66
2019/1/3 9:15,1.853333333,10.473372,7,1.66,62.9
2019/1/3 9:30,1.866666667,7.970144,7,1.79,62.2
2019/1/3 9:45,1.891666667,9.818961,7,1.93,61
2019/1/3 10:00,1.856666667,10.414489,7,1.88,61
2019/1/3 10:15,1.866666667,7.892005,7,2.04,59.5
2019/1/3 10:30,1.901666667,10.109678,7,2.31,60.4
2019/1/3 10:45,1.861666667,10.598394,7,2.46,55.4
2019/1/3 11:00,1.861666667,7.948795,7,2.37,57.1
2019/1/3 11:15,1.886666667,9.635056,7,2.5,56.9
2019/1/3 11:30,1.875,9.967912,7,2.6,57.1
2019/1/3 11:45,1.88,9.679706,7,2.38,57
2019/1/3 12:00,1.873333333,10.03747,7,2.45,54.3
2019/1/3 12:15,1.871666667,9.793496,7,2.52,52.4
2019/1/3 12:30,1.883333333,9.775705,7,2.66,48.5
2019/1/3 12:45,1.86,9.65459,7,2.8,47
2019/1/3 13:00,1.858333333,8.868041,7,2.7,48.3
2019/1/3 13:15,1.896666667,9.209758,7,2.9,47.6
2019/1/3 13:30,1.865,11.241922,7,2.77,49.3
2019/1/3 13:45,1.881666667,10.160887,7,2.71,51.6
2019/1/3 14:00,1.875,8.555137,7,2.62,52.2
2019/1/3 14:15,1.868333333,9.306804,7,2.58,52
2019/1/3 14:30,1.87,9.784775,7,2.54,51.9
2019/1/3 14:45,1.878333333,9.828379,7,2.64,52
2019/1/3 15:00,1.856666667,9.637288,7,2.51,53.2
2019/1/3 15:15,1.886666667,8.371442,7,2.34,54.2
2019/1/3 15:30,1.886666667,10.661742,7,2.27,54.3
2019/1/3 15:45,1.86,10.511046,7,2.16,55.7
2019/1/3 16:00,1.875,8.241187,7,2.07,56.2
2019/1/3 16:15,1.885,9.863263,7,1.97,56.6
2019/1/3 16:30,1.873333333,10.586394,7,1.79,59
2019/1/3 16:45,1.866666667,9.142224,7,1.61,59.3
2019/1/3 17:00,1.89,10.126771,7,1.59,58.4
2019/1/3 17:15,1.843333333,9.105108,7,1.58,57.5
2019/1/3 17:30,1.893333333,8.797298,7,1.55,59.2
2019/1/3 17:45,1.858333333,10.190468,7,1.51,59.6
2019/1/3 18:00,1.866666667,9.845472,7,1.51,58.9
2019/1/3 18:15,1.901666667,9.632056,7,1.49,59.7
2019/1/3 18:30,1.843333333,9.490918,7,1.43,59.9
2019/1/3 18:45,1.87,9.158549,7,1.4,60.1
2019/1/3 19:00,1.878333333,8.963482,7,1.27,60.5
2019/1/3 19:15,1.858333333,8.945831,7,1.27,61
2019/1/3 19:30,1.868333333,8.915761,7,1.23,61.5
2019/1/3 19:45,1.9,10.498488,7,1.21,62.2
2019/1/3 20:00,1.863333333,10.84188,7,1.21,62.7
2019/1/3 20:15,1.856666667,7.849727,7,1.18,63.2
2019/1/3 20:30,1.878333333,8.648974,7,1.21,63.6
2019/1/3 20:45,1.868333333,10.401722,7,1.18,63.4
2019/1/3 21:00,1.87,9.54994,7,1.16,64
2019/1/3 21:15,1.876666667,9.348315,7,1.2,63.9
2019/1/3 21:30,1.873333333,9.880634,7,1.22,63.8
2019/1/3 21:45,1.856666667,9.015528,7,1.2,63.5
2019/1/3 22:00,1.865,8.50951,7,1.22,63.4
2019/1/3 22:15,1.875,9.496988,7,1.27,62.9
2019/1/3 22:30,1.875,9.810938,7,1.27,63.1
2019/1/3 22:45,1.87,10.176166,7,1.21,62.7
2019/1/3 23:00,1.878333333,10.221514,7,1.23,62.4
2019/1/3 23:15,1.865,8.899855,7,1.18,62
2019/1/3 23:30,1.856666667,8.626927,7,1.14,62.2
2019/1/3 23:45,1.868333333,8.915761,7,1.27,62
2019/1/4 0:00,1.863333333,9.437895,7,1.32,62.2
2019/1/4 0:15,1.873333333,10.272723,7,1.38,62.3
2019/1/4 0:30,1.863333333,9.281897,7,1.29,62.2
2019/1/4 0:45,1.886666667,8.924273,7,1.19,62.7
2019/1/4 1:00,1.856666667,9.637288,7,1.33,62.6
2019/1/4 1:15,1.838333333,8.310884,7,1.3,63.1
2019/1/4 1:30,1.883333333,8.671997,7,0.78,65.7
2019/1/4 1:45,1.866666667,10.236165,7,0.26,68.2
2019/1/4 2:00,1.885,9.547638,7,-0.19,69.8
2019/1/4 2:15,1.883333333,9.854542,7,-0.32,69.7
2019/1/4 2:30,1.876666667,10.05533,7,-0.32,69.3
2019/1/4 2:45,1.896666667,10.162492,7,-0.35,69.7
2019/1/4 3:00,1.908333333,10.544534,7,-0.41,69.2
2019/1/4 3:15,1.898333333,11.283921,7,-0.52,71
2019/1/4 3:30,1.936666667,12.646743,7,-0.59,70.4
2019/1/4 3:45,1.913333333,14.496676,7,-0.46,69.1
2019/1/4 4:00,1.89,11.946425,7,-0.7,69.3
2019/1/4 4:15,1.896666667,11.115225,7,-0.54,70.6
2019/1/4 4:30,1.903333333,13.464827,7,-0.38,70.4
2019/1/4 4:45,1.883333333,12.140795,7,-0.35,70.4
2019/1/4 5:00,1.923333333,12.07661,7,-0.13,70.2
2019/1/4 5:15,1.913333333,14.416584,7,-0.2,69.9
2019/1/4 5:30,1.871666667,11.595499,7,-0.19,69.9
2019/1/4 5:45,1.846666667,9.276176,7,-0.32,69.6
2019/1/4 6:00,1.87,10.802392,7,0.05,69.2
2019/1/4 6:15,1.863333333,11.231875,7,0.22,67.5
2019/1/4 6:30,1.871666667,10.890367,7,0.3,67.9
2019/1/4 6:45,1.856666667,11.11397,7,0.44,67.5
2019/1/4 7:00,1.858333333,10.501628,7,0.52,69.2
